Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,valence_bin,speechiness_bin
32030,5FRIaaCcAlC3GBjqYkVBbm,Bahramji;Maneesh de Moor,Call of the Mystic,Dreamcatcher,50,462493,False,0.753,0.267,4,-12.078,0,0.0602,0.363,0.55,0.122,0.0554,129.985,4,electronic,0.0-0.1,0.0-0.1
32032,4KEVN3BYa8bfbSm36OyUIA,RANDALL,Wahran (Slowed),Wahran - Slowed,46,277519,False,0.386,0.796,5,-7.999,0,0.0666,0.0315,0.872,0.135,0.213,77.949,4,electronic,0.2-0.3,0.0-0.1
32065,4VxaUj96W2jw9UOtKHu51p,Apparat;Soap&Skin,The Devil's Walk,Goodbye,60,256786,False,0.484,0.457,1,-13.976,0,0.0456,0.406,0.646,0.297,0.187,87.159,4,electronic,0.1-0.2,0.0-0.1
32066,3yqoD9SYDfwvNEdU2NEpFx,Rovalio,Shuru Karein,Shuru Karein,50,146891,False,0.586,0.402,0,-10.913,0,0.0301,0.421,0.903,0.135,0.155,150.012,4,electronic,0.1-0.2,0.0-0.1
32068,0rbbxIeycN5WGoYWryIlWx,Dillon Francis;DJ Snake,Get Low,Get Low,47,214933,False,0.674,0.936,11,-4.477,0,0.0832,0.0302,0.661,0.556,0.75,101.035,4,electronic,0.7-0.8,0.0-0.1
32071,7zbAkNH3VPpgQlUVA60Dzn,6091;Chai Lenin,En Sadhai,En Sadhai,39,156500,False,0.521,0.34,11,-15.534,0,0.0564,0.186,0.827,0.0866,0.141,160.0,4,electronic,0.1-0.2,0.0-0.1
32072,2bU1rQhNBzkNDIzjFcjTXU,6091;Rakhooo,Lofi Dreams,Kanaavile - Re imagined,38,142702,False,0.551,0.422,3,-13.969,1,0.0354,0.976,0.862,0.141,0.312,74.035,4,electronic,0.3-0.4,0.0-0.1
32077,155NfWrYKxKxWksl1j8Cku,CRASPORE,Flashbacks (Slowed),Flashbacks - Slowed,60,402952,False,0.728,0.794,11,-5.852,0,0.0257,0.000779,0.822,0.12,0.0911,112.017,4,electronic,0.0-0.1,0.0-0.1
32080,2RX7wNObwVnezTZksKqmC1,Otnicka,Memories,Memories,48,180833,False,0.662,0.7,11,-7.056,0,0.0463,0.202,0.589,0.547,0.407,96.993,4,electronic,0.4-0.5,0.0-0.1
32082,3oZoXyU0SkDldgS7AcN4y4,Dillon Francis;DJ Snake,"Money Sucks, Friends Rule",Get Low,61,212773,False,0.674,0.932,11,-4.424,0,0.0859,0.0282,0.71,0.684,0.728,101.033,4,electronic,0.7-0.8,0.0-0.1
32087,3qG0XrOLyeHuqaSCxcAgkR,Sickflip;Mismatched,Mismatched: Season 2 (Music from the Netflix Series),Dimple,45,153290,False,0.573,0.482,6,-10.494,0,0.0347,0.83,0.785,0.11,0.193,155.002,4,electronic,0.1-0.2,0.0-0.1
32088,7Mqdzo9NcZLUwTAoyV2AeE,ARTBAT,Horizon,Horizon,63,464516,False,0.647,0.66,5,-10.309,0,0.0405,0.0331,0.914,0.665,0.0174,124.023,4,electronic,0.0-0.1,0.0-0.1
32107,24upABZ8A0sAepfu91sEYr,Kid Francescoli;Julia Minkin,Play Me Again,Moon (And It Went Like),66,390638,False,0.662,0.657,7,-10.002,1,0.0345,0.288,0.856,0.102,0.0584,117.986,4,electronic,0.0-0.1,0.0-0.1
32116,4RBQt9IvE0Qmzdt6XlzNpd,ZABO,Drown,Drown,49,185142,False,0.774,0.87,6,-5.954,0,0.0646,0.0318,0.907,0.107,0.0461,105.01,4,electronic,0.0-0.1,0.0-0.1
32126,39kRrigwHt5zPjzUPquUZp,Otnicka,Stronger,Stronger,44,164428,False,0.586,0.729,2,-6.767,0,0.245,0.289,0.952,0.103,0.376,191.928,4,electronic,0.3-0.4,0.2-0.3
32128,4COR2ZPEyUn0lsbAouRWxA,Mick Gordon,Doom (Original Game Soundtrack),Bfg Division,66,506762,False,0.284,0.722,7,-8.284,1,0.0559,0.00461,0.873,0.163,0.0383,116.292,3,electronic,0.0-0.1,0.0-0.1
32133,5soMJpcVhSrGrB4prvPL6P,Mick Gordon,Doom (Original Game Soundtrack),Rip & Tear,67,257734,False,0.506,0.882,9,-8.683,1,0.0737,0.000655,0.795,0.174,0.14,107.994,4,electronic,0.1-0.2,0.0-0.1
32151,2aJDlirz6v2a4HREki98cP,Bicep,Bicep,Glue,74,269149,False,0.853,0.798,4,-7.995,0,0.068,0.0158,0.948,0.0967,0.42,129.983,4,electronic,0.4-0.5,0.0-0.1
32164,0vZCG0H9KhtU7K8MEUVAoV,DVBBS;Borgeous,Tsunami,Tsunami,65,236706,False,0.699,0.839,4,-5.353,0,0.0481,0.0483,0.655,0.0897,0.264,128.026,4,electronic,0.2-0.3,0.0-0.1
32166,76IijT19KtStPt9ij4nNk5,Multani,Old World Songs in a New World Order,Madira,33,79830,False,0.542,0.575,9,-11.764,1,0.0808,0.129,0.687,0.272,0.0747,170.135,4,electronic,0.0-0.1,0.0-0.1
32171,1ME8Thb5mDmBYTI3I5f3uJ,ZABO,Breathe,Breathe,55,199200,False,0.561,0.547,5,-5.345,0,0.0825,0.0622,0.874,0.149,0.202,99.982,4,electronic,0.2-0.3,0.0-0.1
32173,7FMCLIP6mDs4TuJMtWjTla,Take/Five,Midnight,Magic Flute,37,169639,False,0.664,0.594,6,-10.393,0,0.0868,0.171,0.507,0.13,0.281,149.945,4,electronic,0.2-0.3,0.0-0.1
32177,6lvJDlBrtabJWiBlMTGxKs,Blonde Redhead,Melody of Certain Damaged Lemons,For the Damaged Coda,60,157000,False,0.5,0.47,0,-9.995,0,0.0395,0.798,0.88,0.0899,0.0766,141.454,4,electronic,0.0-0.1,0.0-0.1
32178,6QcU4iwfLjjsrW7zsqyc1D,Jan Blomqvist;Ben Böhmer,The Space In Between (Ben Böhmer Remix),The Space In Between - Ben Böhmer Remix,59,253812,False,0.559,0.656,5,-10.794,0,0.0365,0.0574,0.627,0.177,0.0386,122.007,4,electronic,0.0-0.1,0.0-0.1
32179,4EweZdJGV0nKkuhBO5jJoO,Juicy M;Willy Van Florence;Amyss,Pump This,Pump This,62,161484,False,0.73,0.935,11,-8.25,1,0.0615,0.0124,0.754,0.366,0.491,128.013,4,electronic,0.4-0.5,0.0-0.1
32188,2UKgx2oba7CltHLACr3xdT,Mick Gordon,Doom (Original Game Soundtrack),At Doom's Gate,63,70770,False,0.577,0.647,2,-7.647,1,0.0569,0.00165,0.806,0.154,0.236,160.987,4,electronic,0.2-0.3,0.0-0.1
32200,6qMcBfQ3Dy3Cn6q27tcQDR,Apparat,"Goodbye (Theme from Dark, a Netflix Original Series)","Goodbye - Theme from Dark, a Netflix Original Series",40,256786,False,0.483,0.456,1,-14.013,0,0.0439,0.396,0.571,0.301,0.183,87.154,4,electronic,0.1-0.2,0.0-0.1
32205,0wAIffslRgmzF0ktjHP7jB,Lifafa,Jaago,Ek Nagma,34,261463,False,0.644,0.696,10,-11.327,1,0.0431,0.131,0.626,0.101,0.202,123.008,4,electronic,0.2-0.3,0.0-0.1
32208,3eNVm12Ns8BOk4NqgWcGI4,Lifafa;Hashback Hashish,Jaago,Candy,35,234856,False,0.538,0.282,2,-18.193,1,0.03,0.504,0.942,0.165,0.138,108.014,4,electronic,0.1-0.2,0.0-0.1
32209,0ZtqCBPeXRoMxjKdjUSBno,Midival Punditz,Don,Don Revisited,35,286000,False,0.438,0.863,2,-9.358,1,0.0331,0.00345,0.806,0.103,0.508,131.805,4,electronic,0.5-0.6,0.0-0.1
32212,2SYciSIUYvHMPItZhWY3mI,Izzamuzzic;Julien Marchal,Shootout (8D Version),Shootout (8D Version),56,293142,False,0.559,0.606,6,-12.704,0,0.0409,0.315,0.855,0.109,0.444,86.976,4,electronic,0.4-0.5,0.0-0.1
32215,7sn0OyaKn1XKx18JjUZkSw,DJ Snake,Encore,Propaganda,51,249600,False,0.653,0.928,1,-3.937,1,0.0885,0.00213,0.601,0.649,0.239,150.025,4,electronic,0.2-0.3,0.0-0.1
32216,7CuXB3Dr61IvDFEWfqG3sE,Jan Blomqvist;Elena Pitoulis,More,More,62,216699,False,0.709,0.528,0,-11.127,0,0.0407,0.0458,0.896,0.128,0.113,124.027,4,electronic,0.1-0.2,0.0-0.1
32217,5d1IthC1D1CaajaQ0Vh8s3,MALFNKTION,Hindustani Rascal,Rani,35,271952,False,0.73,0.533,6,-10.614,0,0.0428,0.616,0.846,0.213,0.556,106.021,4,electronic,0.5-0.6,0.0-0.1
32220,3bbqxT5UGZsvTy1r3txs0t,Ash,Mosaïque,Mosaïque,58,221935,False,0.671,0.773,7,-5.789,0,0.0289,0.247,0.797,0.245,0.236,92.968,4,electronic,0.2-0.3,0.0-0.1
32222,5Rn7kDoevGo2IcEJWU0EKb,6091;Sayanora Philip,Born in Kerala,Born in Kerala,32,145548,False,0.446,0.442,8,-14.613,1,0.177,0.79,0.55,0.374,0.611,116.185,3,electronic,0.6-0.7,0.1-0.2
32224,0tcNM9PPdMYv9S3tjuZSyV,Bob Moses;ZHU,Desire,Desire,56,352000,False,0.649,0.845,7,-8.178,1,0.056,0.202,0.749,0.201,0.294,119.992,4,electronic,0.2-0.3,0.0-0.1
32226,1rGnpPG0QHfqjDgM8cIf4A,ARTBAT;WhoMadeWho,Montserrat / Closer,Closer,54,460800,False,0.731,0.592,10,-9.577,0,0.0639,0.00527,0.52,0.075,0.19,125.005,4,electronic,0.1-0.2,0.0-0.1
32229,4A9kMqwijHsdsnkoluwkoJ,Valentino Khan;NITTI,Your Body,Your Body,58,157500,False,0.819,0.96,4,-0.166,1,0.0787,0.00374,0.605,0.0382,0.775,128.042,4,electronic,0.7-0.8,0.0-0.1
32231,6MevGm37w45bhI4dBJrKRT,Otnicka,Mandoline,Mandoline,41,200242,False,0.721,0.644,6,-7.77,1,0.0358,0.162,0.914,0.157,0.45,97.979,4,electronic,0.4-0.5,0.0-0.1
32240,5L8R2cyft2HfQ1IlfVAbcz,Sultan + Shepard,"Something, Everything",Salta,63,222250,False,0.653,0.604,7,-10.177,0,0.0327,0.0448,0.908,0.255,0.0768,119.98,4,electronic,0.0-0.1,0.0-0.1
32251,3Ty7OTBNSigGEpeW2PqcsC,Portishead,Dummy,Glory Box,71,308626,False,0.51,0.434,1,-10.004,1,0.0361,0.177,0.516,0.0603,0.207,119.695,4,electronic,0.2-0.3,0.0-0.1
32264,3SNHoYD7tyDI1nAl5RyWGW,Multani;Karun;Udbhav,Old World Songs in a New World Order,Mrityu,30,183327,False,0.449,0.559,3,-9.038,1,0.037,0.116,0.844,0.401,0.0378,99.745,4,electronic,0.0-0.1,0.0-0.1
32266,6yMiMpRVMjSKUN4ClxU9i8,Yellow Claw;Stoltenhoff,"Amsterdam Trap Music, Vol. 3",Beastmode,54,192904,True,0.665,0.973,1,-2.112,0,0.26,0.0207,0.842,0.0381,0.135,160.016,3,electronic,0.1-0.2,0.2-0.3
32267,2uQPkioasNry7ehHaEnsyV,Sodhivine,Future Bollywood Trap Sounds,Sitar Flex,33,134117,False,0.699,0.662,8,-6.464,1,0.0364,0.00954,0.814,0.107,0.224,101.997,4,electronic,0.2-0.3,0.0-0.1
32274,2YUVIkvZ2tPEZYTepX6oT9,Valentino Khan;Dillon Francis,Move It,Move It,64,201259,True,0.796,0.894,0,-1.883,1,0.0502,0.000671,0.859,0.0685,0.619,127.009,4,electronic,0.6-0.7,0.0-0.1
32278,3jMeoTAxDrZfkVxMmWcWCg,WHIPPED CREAM;Jimorrow,Light of Mine,Light of Mine,56,150250,False,0.56,0.973,4,-2.389,1,0.086,0.000529,0.53,0.155,0.0749,159.976,4,electronic,0.0-0.1,0.0-0.1
32281,4eP7VbswtkGd5Hlyj4E7Qx,Kerala Dust,Late Sun,Nevada,55,363094,False,0.913,0.141,8,-14.659,1,0.105,0.617,0.907,0.084,0.364,108.018,4,electronic,0.3-0.4,0.1-0.2
32303,19Oh5hnq89a94Upp66mOoy,ARTBAT;David Guetta;Idris Elba,It's Ours,It's Ours,56,483779,False,0.35,0.635,11,-9.259,1,0.0558,0.00558,0.873,0.0604,0.134,126.98,4,electronic,0.1-0.2,0.0-0.1
32307,1jk9NRyYFKPgfCX9BnW6yW,Nu,Man O To,Man O To - Original Mix,55,580406,False,0.863,0.421,7,-9.874,0,0.0776,0.786,0.505,0.101,0.104,106.995,4,electronic,0.1-0.2,0.0-0.1
32319,3rI6J22xq3t8RDpxIOBo1C,Four Tet,Parallel,Parallel 6,55,306970,False,0.711,0.635,4,-13.168,0,0.0537,0.66,0.96,0.194,0.646,124.034,4,electronic,0.6-0.7,0.0-0.1
32320,63S0g1NOuVCQuWjtyCOHyf,BLOOM,"El Mundo EP, Pt. 2",Earth Breath,51,249495,False,0.742,0.535,9,-12.614,1,0.0636,0.617,0.846,0.087,0.651,89.986,4,electronic,0.6-0.7,0.0-0.1
32323,4sAn9xKA6VlpXHdpNtsyHl,MEMBA,SAGA-II,Schools Out,56,175073,False,0.607,0.622,10,-6.038,1,0.0414,0.101,0.862,0.0988,0.23,178.125,4,electronic,0.2-0.3,0.0-0.1
32328,7cEbICGWeFyBTmijsRtbjr,Ilija Djokovic,Vega / Neon,Vega,56,201290,False,0.707,0.839,2,-8.239,1,0.0408,0.172,0.815,0.0986,0.231,123.983,4,electronic,0.2-0.3,0.0-0.1
32329,3p9hzlhLsBvoQ0SDQO832z,Bahramji;Mashti,Sufiyan,Being With You,41,424106,False,0.599,0.466,7,-9.721,0,0.0298,0.881,0.782,0.113,0.131,97.94,4,electronic,0.1-0.2,0.0-0.1
32340,572uC924WbnO4ABB2r1Edc,Javiera Mena,Esquemas Juveniles,Esquemas Juveniles,40,214253,False,0.533,0.461,7,-11.589,1,0.024,0.705,0.796,0.0926,0.573,83.573,4,electronic,0.5-0.6,0.0-0.1
32346,63CNWkjnSpHpNGHEjzYYwZ,Babasónicos,Infame,Fan de Scorpions,41,134971,False,0.554,0.772,7,-7.366,1,0.0327,0.539,0.537,0.114,0.619,129.955,4,electronic,0.6-0.7,0.0-0.1
32353,6q3ZtllOMCRITWNmzT8siw,6091,With you,With you,28,180000,False,0.663,0.487,1,-12.89,1,0.0372,0.637,0.528,0.11,0.422,137.061,4,electronic,0.4-0.5,0.0-0.1
32354,7eJYhdPLrG4s2t6MYieNZB,Good Times Ahead;Henrix;Digital Lab,Hit It!,Hit It!,37,344973,False,0.791,0.929,5,-5.575,0,0.0617,0.0203,0.752,0.0489,0.19,128.01,4,electronic,0.1-0.2,0.0-0.1
32357,1xjvIE3l0BACb24sF2TpPH,Sultan + Shepard,Assassin,Assassin,53,326000,False,0.637,0.687,11,-8.63,1,0.041,0.0587,0.704,0.0917,0.0878,119.995,4,electronic,0.0-0.1,0.0-0.1
32360,6xyI1uGdIPNQFNJYPjhzlQ,Kerala Dust,Closer,Closer,49,501067,False,0.839,0.469,7,-13.45,1,0.128,0.056,0.51,0.225,0.0629,107.979,4,electronic,0.0-0.1,0.1-0.2
32363,5EhnuLMer8qAXEDwmLtyrW,Rezz;Subtronics,Puzzle Box,Puzzle Box,61,212210,False,0.696,0.488,1,-7.508,1,0.0403,0.196,0.836,0.2,0.202,95.064,4,electronic,0.2-0.3,0.0-0.1
32365,47Lfe9HFfIxi0e8XMLlDKI,Tisoki;Shreya Jain;MAGIC;Shashwat Sachdev,Attack (Original Motion Picture Soundtrack),Crazy Now,31,163478,False,0.737,0.903,5,-2.278,0,0.0939,0.0077,0.745,0.0854,0.179,138.014,4,electronic,0.1-0.2,0.0-0.1
32368,0iANTai9oZfdFzmrGnMQ3Y,Space Motion;Stylo,Dreamers,Dreamers,48,403902,False,0.805,0.886,6,-8.129,0,0.0685,0.000313,0.877,0.0673,0.272,122.995,4,electronic,0.2-0.3,0.0-0.1
32370,61EyDcgpYujFLrvd60da0l,Wuki;Vengaboys;Yo Majesty,We Like To Wuki,We Like To Wuki,52,161527,True,0.651,0.983,6,-3.201,0,0.0904,0.00519,0.566,0.307,0.211,140.94,4,electronic,0.2-0.3,0.0-0.1
32376,4pCvnGkf7jveRMKHZosxxB,Rezz,The Silence Is Deafening,Edge,55,223886,False,0.844,0.682,2,-9.556,1,0.0453,0.00207,0.797,0.113,0.352,99.99,4,electronic,0.3-0.4,0.0-0.1
32379,7Ib1fj8HnRmi9WRBpDK6ie,Sultan + Shepard,Echoes Of Life: Night,The Way,58,215250,False,0.696,0.694,8,-10.275,1,0.0437,0.0619,0.879,0.14,0.185,119.989,3,electronic,0.1-0.2,0.0-0.1
32381,5mc6EyF1OIEOhAkD0Gg9Lc,Nine Inch Nails,The Downward Spiral (Deluxe Edition),Closer,66,373306,True,0.546,0.724,10,-8.639,0,0.0427,0.000273,0.667,0.133,0.586,89.991,4,electronic,0.5-0.6,0.0-0.1
32383,7yi3uhXXumZJzwRiP38QMO,TroyBoi;Tropkillaz,"V!BEZ, Vol. 4",Corneta,37,171940,False,0.811,0.636,8,-5.143,1,0.048,0.0635,0.815,0.629,0.917,134.028,4,electronic,0.9-1.0,0.0-0.1
32384,42ffsPSafzOh9OWlrGBYzY,CRASPORE,Asocial,Flashbacks,52,282000,False,0.564,0.824,6,-4.803,1,0.0294,7.41e-05,0.92,0.122,0.229,80.004,4,electronic,0.2-0.3,0.0-0.1
32403,4WyhOKXtCkNVcgfTBpYaxm,Christian Löffler,Ronda,Ronda,57,346586,False,0.794,0.307,3,-15.629,0,0.0486,0.674,0.935,0.0954,0.171,119.994,4,electronic,0.1-0.2,0.0-0.1
32405,12LOYGBr0T0IqyuhEILYFh,NTO,La clé des champs,La clé des champs,59,416000,False,0.461,0.526,6,-10.668,1,0.0506,0.00142,0.861,0.108,0.0401,120.011,4,electronic,0.0-0.1,0.0-0.1
32406,46OIVHWlExMXlqYRCpkEYd,WhoMadeWho;Rampa,UUUU,UUUU,60,389800,False,0.679,0.915,0,-10.554,1,0.0458,0.00992,0.795,0.0925,0.106,124.005,4,electronic,0.1-0.2,0.0-0.1
32412,6kZOfRM1yZUyLGATRhPTuf,Sainte Vie,Cenote,Cenote,53,298335,False,0.563,0.902,8,-10.781,0,0.0408,0.00858,0.878,0.0756,0.0403,121.99,4,electronic,0.0-0.1,0.0-0.1
32413,0hJb963pbosuVwVViwGnAZ,Rebūke,Dystopia,Dystopia,46,217846,False,0.619,0.687,7,-7.878,1,0.0563,0.187,0.778,0.195,0.0381,129.991,3,electronic,0.0-0.1,0.0-0.1
32415,5kua8KlgGDC38pnLB5GYZ1,8Kays;Diana Miro;Jerome Isma-Ae,Inside,Inside - Jerome Isma-Ae Remix,50,236258,False,0.706,0.668,1,-6.157,1,0.0434,0.0162,0.87,0.167,0.133,123.992,4,electronic,0.1-0.2,0.0-0.1
32417,07hSCImGi0GMSKKRCgP8A5,Jean du Voyage,Mantra,Temple,51,129297,False,0.69,0.34,6,-12.566,0,0.048,0.289,0.723,0.325,0.0485,130.019,4,electronic,0.0-0.1,0.0-0.1
32419,5MmDAFQa8SP9bA5J3f5vYc,ARTBAT;Shall Ocin;braev,Origin,Origin,51,460780,False,0.681,0.767,5,-12.296,0,0.0947,0.00245,0.711,0.101,0.0387,126.022,4,electronic,0.0-0.1,0.0-0.1
32421,1fmoCZ6mtMiqA5GHWPcZz9,Moderat,Moderat,A New Error,62,367306,False,0.717,0.46,11,-11.326,0,0.0372,0.0287,0.785,0.0661,0.0961,110.993,4,electronic,0.0-0.1,0.0-0.1
32430,7mTu2ZcNb2Ip79YEzZZnrf,Kid Francescoli,Nopalitos,Nopalitos,60,230089,False,0.607,0.583,5,-8.928,0,0.0321,0.0774,0.849,0.116,0.166,125.005,4,electronic,0.1-0.2,0.0-0.1
32452,4FlR74PQh9SUnxDyFkoK1a,Alef,Sol y Luna,Sol,49,400865,False,0.927,0.207,7,-11.119,0,0.116,0.0476,0.851,0.107,0.127,103.007,4,electronic,0.1-0.2,0.1-0.2
32455,58FiZXCZdqUAkOEAW0r1tP,Multani,Astitva,Astitva,28,172094,False,0.719,0.213,1,-13.643,1,0.0366,0.0323,0.885,0.0822,0.0558,103.073,4,electronic,0.0-0.1,0.0-0.1
32457,5DAjrJqXqYtgr67pVhmUeR,Bonobo,Migration,Kerala,57,237546,False,0.529,0.739,7,-9.578,0,0.0718,0.0237,0.607,0.171,0.138,124.75,4,electronic,0.1-0.2,0.0-0.1
32460,26mqj1W5bsZIGOu8SY5p1w,Lifafa,Jaago,Chaku Chidiya,30,266520,False,0.683,0.647,10,-10.41,0,0.0373,0.0273,0.7,0.233,0.748,135.223,4,electronic,0.7-0.8,0.0-0.1
32462,6t2gHlvw7kTK6M7M5f7S6K,Bonobo;Joji,Fragments,From You,56,210280,False,0.655,0.499,0,-10.039,0,0.0433,0.569,0.763,0.111,0.255,140.022,4,electronic,0.2-0.3,0.0-0.1
32464,2507qKwSdST2fmOi21NTFp,MALFNKTION,Hindustani Rascal,Where Did ! Go,29,96595,False,0.812,0.15,10,-17.285,1,0.0788,0.965,0.935,0.0873,0.836,139.942,4,electronic,0.8-0.9,0.0-0.1
32465,6ekLy1OsrYdLMbcqc0KZ8G,Solomun,Nobody Is Not Loved,Home,28,221090,False,0.679,0.707,2,-11.453,1,0.04,0.00634,0.855,0.18,0.258,120.007,4,electronic,0.2-0.3,0.0-0.1
32466,0IoJNiqfeORsU6nMY9zC85,DJ Snake;Malaa,Pondicherry,Pondicherry,44,202380,False,0.749,0.874,9,-6.019,1,0.111,0.00463,0.746,0.227,0.834,125.98,4,electronic,0.8-0.9,0.1-0.2
32467,2SCLswvRP8hAYdIKsrLV6h,Stavroz,The Ginning,The Finishing,58,482983,False,0.773,0.377,9,-12.653,1,0.0455,0.655,0.829,0.122,0.0363,119.975,4,electronic,0.0-0.1,0.0-0.1
32469,47x1Gh7yk5mblUWxWRdtjH,French 79,Joshua,Hometown,55,202107,False,0.566,0.713,5,-9.134,1,0.034,0.255,0.944,0.109,0.18,117.987,4,electronic,0.1-0.2,0.0-0.1
32470,3LpIXpas8lnDrUDqOYyB7u,DJ Shadow;Machinedrum,The Liquid Amber EP,Six Days - Machinedrum Remix,46,260945,False,0.562,0.756,6,-6.511,1,0.109,0.0202,0.83,0.372,0.223,167.068,4,electronic,0.2-0.3,0.1-0.2
32471,2MddqD0MryxIAKS03raHsz,Nightmares On Wax,In A Space Outta Sound,You Wish,65,210466,False,0.774,0.244,9,-9.748,0,0.0299,0.72,0.915,0.379,0.421,103.464,4,electronic,0.4-0.5,0.0-0.1
32475,0q1pkKvBMInZxxUzjuIrdf,Parra for Cuva,Paspatou,Paspatou,55,269400,False,0.625,0.482,0,-7.504,0,0.0261,0.717,0.823,0.113,0.182,147.984,4,electronic,0.1-0.2,0.0-0.1
32476,2k5SEAK05D29ZkqbnFgIVL,Catching Flies,Silver Linings Remixed,Satisfied (Ambient Reprise),61,195959,False,0.386,0.304,4,-12.215,0,0.0531,0.892,0.749,0.102,0.057,122.001,4,electronic,0.0-0.1,0.0-0.1
32500,4PmnCafj5tsr7U5PWyxiHP,Kúra,Multicolor,Gógó - Lulu Rouge Remix,51,339820,False,0.835,0.467,4,-14.643,0,0.0824,0.386,0.579,0.116,0.11,116.0,4,electronic,0.1-0.2,0.0-0.1
32501,5q7YPRbhsEglQUBacUCTlP,Rovalio,Coke Studio (Season 14),Shuru Karein,29,146891,False,0.586,0.402,0,-10.913,0,0.0301,0.421,0.903,0.135,0.155,150.012,4,electronic,0.1-0.2,0.0-0.1
32513,5QRhs05R9MOXHQC2OOn5bq,Innellea,Distorted Youth EP,Loss Of Hope,45,439024,False,0.682,0.927,5,-6.129,0,0.0373,0.133,0.842,0.0918,0.113,122.998,4,electronic,0.1-0.2,0.0-0.1
32514,2Bc4llhjJBW77I552RgA3L,Aphex Twin,Selected Ambient Works Volume II,#3,64,464293,False,0.167,0.071,6,-27.108,0,0.041,0.911,0.855,0.107,0.0613,143.315,5,electronic,0.0-0.1,0.0-0.1
32526,69uPNh3b6VKdMZMbIKYQ1l,Sofia Kourtesis,By Your Side,By Your Side,55,367362,False,0.887,0.823,5,-7.57,0,0.0462,0.0237,0.731,0.593,0.641,121.993,4,electronic,0.6-0.7,0.0-0.1
32527,0gtAguNPDQ7JzK7HzYcUez,Bellorum,Front,Front,45,142400,False,0.61,0.923,6,-3.578,0,0.0431,0.000234,0.88,0.299,0.393,150.031,4,electronic,0.3-0.4,0.0-0.1
32529,7LHqxlhat0OIf3gCOGnOGr,ARTBAT;Pete Tong,Age of Love (ARTBAT Rave Mix),Age of Love - ARTBAT Rave Mix,52,445440,False,0.566,0.774,6,-9.427,0,0.0644,0.0284,0.896,0.0562,0.0288,124.988,4,electronic,0.0-0.1,0.0-0.1
32532,1N7hTRCjrtfK2LmUGRJsqb,Otnicka,Therapy,Therapy,36,223511,False,0.584,0.688,2,-8.888,1,0.0354,0.266,0.909,0.16,0.0374,105.013,4,electronic,0.0-0.1,0.0-0.1
32533,0HdgslFKTE3hi2lCdOf2GJ,Fukkk Offf;Naeleck;KATFYR,Bang Your Head,Bang Your Head - Naeleck & KATFYR Remix,51,180923,False,0.679,0.969,2,-1.79,1,0.0745,0.012,0.72,0.0529,0.212,130.017,4,electronic,0.2-0.3,0.0-0.1
32553,7cpnqcFMN6Z7yiSOZyzGMU,Slushii;Aviella,All I Need (VIP),All I Need - VIP,49,195310,False,0.732,0.961,1,-3.563,0,0.152,0.0551,0.72,0.0716,0.6,145.018,4,electronic,0.5-0.6,0.1-0.2
32554,2SxeNZphx2bH5kju5Ntu8P,Stereoclip,Airplane Lesson,Airplane Lesson,54,252145,False,0.532,0.448,7,-13.169,0,0.241,0.671,0.939,0.0978,0.13,123.034,4,electronic,0.1-0.2,0.2-0.3
32560,0CI1hWyyQJZLuvOugqWKnG,JBABE,Play the Piano Drunk Like a Percussion Instrument Until the Fingers Begin to Bleed a Bit,"I'll Get the Cheque, We Can Split the Regret",27,226986,False,0.482,0.55,1,-8.905,1,0.0297,0.748,0.56,0.136,0.254,75.001,4,electronic,0.2-0.3,0.0-0.1
32563,3GNCq0cqUr7kQ4lGaa0TVx,ATTLAS,The Night Air Was Cool,The Night Air Was Cool,55,286940,False,0.671,0.643,8,-9.137,1,0.126,0.428,0.968,0.0998,0.0384,123.022,4,electronic,0.0-0.1,0.1-0.2
32565,38be6Tha1a4kOJPBaqpeEm,ARTBAT,Flame,Flame - Edit,49,326929,False,0.608,0.936,4,-6.254,0,0.0583,0.00181,0.736,0.0463,0.0389,127.038,4,electronic,0.0-0.1,0.0-0.1
32566,5BqFpUSAVMnxebiKfEizeP,ARTBAT,Tabu,Tabu,45,493518,False,0.757,0.631,9,-11.181,1,0.0521,0.0177,0.8,0.659,0.112,121.998,4,electronic,0.1-0.2,0.0-0.1
32571,1WNmqRVQNQOQQ5VjJ9uob7,Bahramji;Mashti,Sufi Safir,Cameldriver,38,533680,False,0.719,0.463,2,-13.011,1,0.0432,0.197,0.821,0.0862,0.12,115.986,4,electronic,0.1-0.2,0.0-0.1
32574,2wLkOJ9pwMu0kfV5tlPDUp,Sultan + Shepard,"Something, Everything",Assassin,50,326000,False,0.637,0.687,11,-8.63,1,0.041,0.0587,0.704,0.0917,0.0878,119.995,4,electronic,0.0-0.1,0.0-0.1
32577,21Phj46KeUHOWyZW9A9b7P,Aphex Twin,...I Care Because You Do,Alberto Balsalm,62,310746,False,0.792,0.599,3,-13.647,1,0.141,0.316,0.931,0.111,0.57,93.994,4,electronic,0.5-0.6,0.1-0.2
32579,4Y1igB1GDncJvt7ezbV3cW,Thom Yorke,Suspiria (Music for the Luca Guadagnino Film),Suspirium,59,201768,False,0.457,0.223,1,-15.432,0,0.0317,0.988,0.918,0.135,0.438,150.998,3,electronic,0.4-0.5,0.0-0.1
